eventDate,Lon,Lat
2008-04-08T03:42:00,-123.4365,37.8875
2008-04-08T03:42:00,-123.4365,37.8875
2008-04-08T03:42:00,-123.4365,37.8875
2008-04-08T03:42:00,-123.4365,37.8875
2008-04-08T03:42:00,-123.4365,37.8875
2008-04-08T03:42:00,-123.4365,37.8875
2008-04-08T03:42:00,-123.4365,37.8875
2008-04-08T03:42:00,-123.4365,37.8875
2008-04-08T03:42:00,-123.4365,37.8875
2008-04-08T03:42:00,-123.4365,37.8875
2008-04-08T03:42:00,-123.4365,37.8875
2008-04-08T03:42:00,-123.4365,37.8875
2008-04-08T03:42:00,-123.4365,37.8875
2008-04-08T03:42:00,-123.4365,37.8875
2008-04-08T03:42:00,-123.4365,37.8875
2008-04-08T03:42:00,-123.4365,37.8875
2008-04-08T03:42:00,-123.4365,37.8875
2008-04-08T03:42:00,-123.4365,37.8875
2008-04-08T03:42:00,-123.4365,37.8875
2008-04-08T03:42:00,-123.4365,37.8875
2008-04-08T03:42:00,-123.4365,37.8875
2008-04-08T03:42:00,-123.4365,37.8875
2008-04-08T03:42:00,-123.4365,37.8875
2008-04-08T03:42:00,-123.4365,37.8875
2008-04-08T03:42:00,-123.4365,37.8875
2008-04-08T03:42:00,-123.4365,37.8875
2008-04-08T03:42:00,-123.4365,37.8875
2008-04-08T03:42:00,-123.4365,37.8875
2008-04-08T03:42:00,-123.4365,37.8875
2008-04-08T06:01:00,-123.5306667,38.0475
2008-04-08T06:01:00,-123.5306667,38.0475
2008-04-08T06:01:00,-123.5306667,38.0475
2008-04-08T06:01:00,-123.5306667,38.0475
2008-04-08T06:01:00,-123.5306667,38.0475
2008-04-08T06:01:00,-123.5306667,38.0475
2008-04-08T06:01:00,-123.5306667,38.0475
2008-04-08T06:01:00,-123.5306667,38.0475
2008-04-08T06:01:00,-123.5306667,38.0475
2008-04-08T06:01:00,-123.5306667,38.0475
2008-04-08T06:01:00,-123.5306667,38.0475
2008-04-08T06:01:00,-123.5306667,38.0475
2008-04-08T06:01:00,-123.5306667,38.0475
2008-04-08T06:01:00,-123.5306667,38.0475
2008-04-08T06:01:00,-123.5306667,38.0475
2008-04-08T06:01:00,-123.5306667,38.0475
2008-04-08T06:01:00,-123.5306667,38.0475
2008-04-08T06:01:00,-123.5306667,38.0475
2008-04-08T06:01:00,-123.5306667,38.0475
2008-04-08T06:01:00,-123.5306667,38.0475
2008-04-08T06:01:00,-123.5306667,38.0475
2008-04-08T06:01:00,-123.5306667,38.0475
2008-04-08T06:01:00,-123.5306667,38.0475
2008-04-08T06:01:00,-123.5306667,38.0475
2008-04-08T06:01:00,-123.5306667,38.0475
2008-04-08T06:01:00,-123.5306667,38.0475
2008-04-08T06:01:00,-123.5306667,38.0475
2008-04-08T06:01:00,-123.5306667,38.0475
2008-04-08T06:01:00,-123.5306667,38.0475
2008-04-08T06:01:00,-123.5306667,38.0475
